,raceId,driverId,startingGridPosition,position,constructorId,lap,driverCode,year,raceName,circuitId,AirTemp,Humidity,TrackTemp,WindSpeed,WasRainingDuringRaceAnyTime,positionDiff,teamName,circuitRef,circuitName,tireChange
5821,1052,849,17,18,3,32,LAT,2021,Bahrain Grand Prix,3,20.9,56.4,29.9,1.0,False,-1,Williams,bahrain,Bahrain International Circuit,MEDIUM->MEDIUM
7862,1053,830,3,1,9,27,VER,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,2,Red Bull,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->MEDIUM
7863,1053,830,3,1,9,33,VER,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,2,Red Bull,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->MEDIUM
7884,1053,1,1,2,131,28,HAM,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,-1,Mercedes,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->MEDIUM
7885,1053,1,1,2,131,31,HAM,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,-1,Mercedes,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->MEDIUM
7886,1053,1,1,2,131,32,HAM,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,-1,Mercedes,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->MEDIUM
7887,1053,1,1,2,131,33,HAM,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,-1,Mercedes,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->MEDIUM
7870,1053,846,7,3,1,28,NOR,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,4,McLaren,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->MEDIUM
7871,1053,846,7,3,1,33,NOR,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,4,McLaren,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->SOFT
7878,1053,844,4,4,6,28,LEC,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,0,Ferrari,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->MEDIUM
7879,1053,844,4,4,6,33,LEC,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,0,Ferrari,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->MEDIUM
7876,1053,832,11,5,6,27,SAI,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,6,Ferrari,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->MEDIUM
7877,1053,832,11,5,6,33,SAI,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,6,Ferrari,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->MEDIUM
7868,1053,817,6,6,1,27,RIC,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,0,McLaren,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->MEDIUM
7869,1053,817,6,6,1,33,RIC,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,0,McLaren,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->SOFT
7915,1053,842,5,7,213,14,GAS,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,-2,AlphaTauri,imola,Autodromo Enzo e Dino Ferrari,WET->INTERMEDIATE
7916,1053,842,5,7,213,26,GAS,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,-2,AlphaTauri,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->MEDIUM
7917,1053,842,5,7,213,32,GAS,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,-2,AlphaTauri,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->MEDIUM
7918,1053,842,5,7,213,33,GAS,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,-2,AlphaTauri,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->MEDIUM
7927,1053,840,10,8,117,27,STR,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,2,Aston Martin,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->MEDIUM
7928,1053,840,10,8,117,32,STR,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,2,Aston Martin,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->MEDIUM
7929,1053,840,10,8,117,33,STR,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,2,Aston Martin,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->UNKNOWN
7933,1053,839,9,9,214,1,OCO,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,0,Alpine F1 Team,imola,Autodromo Enzo e Dino Ferrari,WET->INTERMEDIATE
7934,1053,839,9,9,214,27,OCO,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,0,Alpine F1 Team,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->MEDIUM
7935,1053,839,9,9,214,31,OCO,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,0,Alpine F1 Team,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->SOFT
7936,1053,839,9,9,214,32,OCO,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,0,Alpine F1 Team,imola,Autodromo Enzo e Dino Ferrari,SOFT->MEDIUM
7937,1053,839,9,9,214,33,OCO,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,0,Alpine F1 Team,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->MEDIUM
7930,1053,4,15,10,214,28,ALO,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,5,Alpine F1 Team,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->MEDIUM
7931,1053,4,15,10,214,32,ALO,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,5,Alpine F1 Team,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->MEDIUM
7932,1053,4,15,10,214,33,ALO,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,5,Alpine F1 Team,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->MEDIUM
7860,1053,815,2,11,9,28,PER,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,-9,Red Bull,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->MEDIUM
7861,1053,815,2,11,9,33,PER,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,-9,Red Bull,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->SOFT
7919,1053,852,20,12,213,25,TSU,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,8,AlphaTauri,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->MEDIUM
7920,1053,852,20,12,213,32,TSU,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,8,AlphaTauri,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->SOFT
7921,1053,852,20,12,213,33,TSU,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,8,AlphaTauri,imola,Autodromo Enzo e Dino Ferrari,SOFT->SOFT
7906,1053,8,16,13,51,26,RAI,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,3,Alfa Romeo,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->MEDIUM
7907,1053,8,16,13,51,32,RAI,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,3,Alfa Romeo,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->MEDIUM
7908,1053,8,16,13,51,33,RAI,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,3,Alfa Romeo,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->UNKNOWN
7909,1053,841,17,14,51,27,GIO,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,3,Alfa Romeo,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->MEDIUM
7910,1053,841,17,14,51,32,GIO,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,3,Alfa Romeo,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->MEDIUM
7911,1053,841,17,14,51,33,GIO,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,3,Alfa Romeo,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->UNKNOWN
7912,1053,841,17,14,51,40,GIO,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,3,Alfa Romeo,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->MEDIUM
7922,1053,20,0,15,117,3,VET,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,-15,Aston Martin,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->INTERMEDIATE
7923,1053,20,0,15,117,20,VET,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,-15,Aston Martin,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->MEDIUM
7924,1053,20,0,15,117,22,VET,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,-15,Aston Martin,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->MEDIUM
7925,1053,20,0,15,117,32,VET,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,-15,Aston Martin,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->SOFT
7926,1053,20,0,15,117,33,VET,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,-15,Aston Martin,imola,Autodromo Enzo e Dino Ferrari,SOFT->UNKNOWN
7891,1053,854,18,16,210,5,MSC,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,2,Haas F1 Team,imola,Autodromo Enzo e Dino Ferrari,WET->INTERMEDIATE
7892,1053,854,18,16,210,21,MSC,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,2,Haas F1 Team,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->SOFT
7893,1053,854,18,16,210,31,MSC,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,2,Haas F1 Team,imola,Autodromo Enzo e Dino Ferrari,SOFT->MEDIUM
7894,1053,854,18,16,210,32,MSC,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,2,Haas F1 Team,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->UNKNOWN
7895,1053,853,19,17,210,12,MAZ,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,2,Haas F1 Team,imola,Autodromo Enzo e Dino Ferrari,WET->INTERMEDIATE
7896,1053,853,19,17,210,23,MAZ,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,2,Haas F1 Team,imola,Autodromo Enzo e Dino Ferrari,INTERMEDIATE->SOFT
7897,1053,853,19,17,210,31,MAZ,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,2,Haas F1 Team,imola,Autodromo Enzo e Dino Ferrari,SOFT->MEDIUM
7898,1053,853,19,17,210,32,MAZ,2021,Emilia Romagna Grand Prix,21,9.8,68.7,18.1,0.2,True,2,Haas F1 Team,imola,Autodromo Enzo e Dino Ferrari,MEDIUM->UNKNOWN
7806,1054,1,2,1,131,2,HAM,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,1,Mercedes,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7807,1054,1,2,1,131,3,HAM,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,1,Mercedes,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7808,1054,1,2,1,131,37,HAM,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,1,Mercedes,portimao,Autódromo Internacional do Algarve,MEDIUM->HARD
7781,1054,830,3,2,9,2,VER,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,1,Red Bull,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7782,1054,830,3,2,9,3,VER,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,1,Red Bull,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7783,1054,830,3,2,9,35,VER,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,1,Red Bull,portimao,Autódromo Internacional do Algarve,MEDIUM->HARD
7784,1054,830,3,2,9,64,VER,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,1,Red Bull,portimao,Autódromo Internacional do Algarve,HARD->SOFT
7809,1054,822,1,3,131,2,BOT,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-2,Mercedes,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7810,1054,822,1,3,131,3,BOT,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-2,Mercedes,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7811,1054,822,1,3,131,36,BOT,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-2,Mercedes,portimao,Autódromo Internacional do Algarve,MEDIUM->HARD
7812,1054,822,1,3,131,63,BOT,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-2,Mercedes,portimao,Autódromo Internacional do Algarve,HARD->SOFT
7778,1054,815,4,4,9,2,PER,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,0,Red Bull,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7779,1054,815,4,4,9,3,PER,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,0,Red Bull,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7780,1054,815,4,4,9,51,PER,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,0,Red Bull,portimao,Autódromo Internacional do Algarve,MEDIUM->SOFT
7791,1054,846,7,5,1,2,NOR,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,2,McLaren,portimao,Autódromo Internacional do Algarve,SOFT->SOFT
7792,1054,846,7,5,1,3,NOR,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,2,McLaren,portimao,Autódromo Internacional do Algarve,SOFT->SOFT
7793,1054,846,7,5,1,22,NOR,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,2,McLaren,portimao,Autódromo Internacional do Algarve,SOFT->MEDIUM
7801,1054,844,8,6,6,2,LEC,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,2,Ferrari,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7802,1054,844,8,6,6,3,LEC,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,2,Ferrari,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7803,1054,844,8,6,6,25,LEC,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,2,Ferrari,portimao,Autódromo Internacional do Algarve,MEDIUM->HARD
7855,1054,839,6,7,214,2,OCO,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-1,Alpine F1 Team,portimao,Autódromo Internacional do Algarve,SOFT->SOFT
7856,1054,839,6,7,214,3,OCO,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-1,Alpine F1 Team,portimao,Autódromo Internacional do Algarve,SOFT->SOFT
7857,1054,839,6,7,214,22,OCO,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-1,Alpine F1 Team,portimao,Autódromo Internacional do Algarve,SOFT->HARD
7852,1054,4,13,8,214,2,ALO,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,5,Alpine F1 Team,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7853,1054,4,13,8,214,3,ALO,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,5,Alpine F1 Team,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7854,1054,4,13,8,214,40,ALO,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,5,Alpine F1 Team,portimao,Autódromo Internacional do Algarve,MEDIUM->HARD
7788,1054,817,16,9,1,2,RIC,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,7,McLaren,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7789,1054,817,16,9,1,3,RIC,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,7,McLaren,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7790,1054,817,16,9,1,41,RIC,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,7,McLaren,portimao,Autódromo Internacional do Algarve,MEDIUM->HARD
7840,1054,842,9,10,213,2,GAS,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-1,AlphaTauri,portimao,Autódromo Internacional do Algarve,SOFT->SOFT
7841,1054,842,9,10,213,3,GAS,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-1,AlphaTauri,portimao,Autódromo Internacional do Algarve,SOFT->SOFT
7842,1054,842,9,10,213,24,GAS,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-1,AlphaTauri,portimao,Autódromo Internacional do Algarve,SOFT->MEDIUM
7798,1054,832,5,11,6,2,SAI,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-6,Ferrari,portimao,Autódromo Internacional do Algarve,SOFT->SOFT
7799,1054,832,5,11,6,3,SAI,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-6,Ferrari,portimao,Autódromo Internacional do Algarve,SOFT->SOFT
7800,1054,832,5,11,6,21,SAI,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-6,Ferrari,portimao,Autódromo Internacional do Algarve,SOFT->MEDIUM
7834,1054,841,12,12,51,2,GIO,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,0,Alfa Romeo,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7835,1054,841,12,12,51,3,GIO,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,0,Alfa Romeo,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7836,1054,841,12,12,51,22,GIO,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,0,Alfa Romeo,portimao,Autódromo Internacional do Algarve,MEDIUM->HARD
7846,1054,20,10,13,117,2,VET,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-3,Aston Martin,portimao,Autódromo Internacional do Algarve,SOFT->SOFT
7847,1054,20,10,13,117,3,VET,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-3,Aston Martin,portimao,Autódromo Internacional do Algarve,SOFT->SOFT
7848,1054,20,10,13,117,22,VET,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-3,Aston Martin,portimao,Autódromo Internacional do Algarve,SOFT->MEDIUM
7849,1054,840,17,14,117,2,STR,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,3,Aston Martin,portimao,Autódromo Internacional do Algarve,SOFT->SOFT
7850,1054,840,17,14,117,3,STR,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,3,Aston Martin,portimao,Autódromo Internacional do Algarve,SOFT->SOFT
7851,1054,840,17,14,117,39,STR,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,3,Aston Martin,portimao,Autódromo Internacional do Algarve,SOFT->MEDIUM
7843,1054,852,14,15,213,2,TSU,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-1,AlphaTauri,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7844,1054,852,14,15,213,3,TSU,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-1,AlphaTauri,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7845,1054,852,14,15,213,21,TSU,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-1,AlphaTauri,portimao,Autódromo Internacional do Algarve,MEDIUM->HARD
7815,1054,847,11,16,3,2,RUS,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-5,Williams,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7816,1054,847,11,16,3,3,RUS,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-5,Williams,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7817,1054,847,11,16,3,28,RUS,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,-5,Williams,portimao,Autódromo Internacional do Algarve,MEDIUM->HARD
7823,1054,854,19,17,210,2,MSC,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,2,Haas F1 Team,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7824,1054,854,19,17,210,3,MSC,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,2,Haas F1 Team,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7825,1054,854,19,17,210,32,MSC,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,2,Haas F1 Team,portimao,Autódromo Internacional do Algarve,MEDIUM->HARD
7818,1054,849,18,18,3,2,LAT,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,0,Williams,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7819,1054,849,18,18,3,3,LAT,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,0,Williams,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7820,1054,849,18,18,3,24,LAT,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,0,Williams,portimao,Autódromo Internacional do Algarve,MEDIUM->HARD
7826,1054,853,20,19,210,2,MAZ,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,1,Haas F1 Team,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7827,1054,853,20,19,210,3,MAZ,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,1,Haas F1 Team,portimao,Autódromo Internacional do Algarve,MEDIUM->MEDIUM
7828,1054,853,20,19,210,31,MAZ,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,1,Haas F1 Team,portimao,Autódromo Internacional do Algarve,MEDIUM->HARD
7829,1054,853,20,19,210,43,MAZ,2021,Portuguese Grand Prix,75,19.5,38.7,38.5,0.8,False,1,Haas F1 Team,portimao,Autódromo Internacional do Algarve,HARD->SOFT
1480,1055,1,1,1,131,28,HAM,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,0,Mercedes,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1481,1055,1,1,1,131,42,HAM,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,0,Mercedes,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->MEDIUM
1203,1055,830,2,2,9,24,VER,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,0,Red Bull,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1204,1055,830,2,2,9,60,VER,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,0,Red Bull,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1482,1055,822,3,3,131,23,BOT,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,0,Mercedes,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1483,1055,822,3,3,131,53,BOT,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,0,Mercedes,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1313,1055,844,4,4,6,28,LEC,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,0,Ferrari,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1314,1055,844,4,4,6,58,LEC,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,0,Ferrari,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1201,1055,815,8,5,9,27,PER,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,3,Red Bull,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1202,1055,815,8,5,9,57,PER,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,3,Red Bull,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1243,1055,817,7,6,1,25,RIC,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,1,McLaren,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1244,1055,817,7,6,1,46,RIC,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,1,McLaren,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1311,1055,832,6,7,6,22,SAI,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,-1,Ferrari,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1312,1055,832,6,7,6,46,SAI,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,-1,Ferrari,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1245,1055,846,9,8,1,23,NOR,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,1,McLaren,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1246,1055,846,9,8,1,51,NOR,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,1,McLaren,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1647,1055,839,5,9,214,23,OCO,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,-4,Alpine F1 Team,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1639,1055,842,12,10,213,18,GAS,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,2,AlphaTauri,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1640,1055,842,12,10,213,47,GAS,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,2,AlphaTauri,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1643,1055,840,11,11,117,22,STR,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,0,Aston Martin,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1644,1055,840,11,11,117,39,STR,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,0,Aston Martin,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1632,1055,8,17,12,51,37,RAI,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,5,Alfa Romeo,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1641,1055,20,13,13,117,21,VET,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,0,Aston Martin,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
1642,1055,20,13,13,117,38,VET,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,0,Aston Martin,catalunya,Circuit de Barcelona-Catalunya,MEDIUM->SOFT
1535,1055,847,15,14,3,9,RUS,2021,Spanish Grand Prix,4,22.3,55.0,34.1,0.2,False,1,Williams,catalunya,Circuit de Barcelona-Catalunya,SOFT->MEDIUM
